"pmid","title","source","abstract"
"33762588","Versatile knowledge guided network inference method for prioritizing key regulatory factors in multi-omics data.","Sci Rep","Constantly decreasing costs of high-throughput profiling on many molecular levels generate vast amounts of multi-omics data. Studying one biomedical question on two or more omic levels provides deeper insights into underlying molecular processes or disease pathophysiology. For the majority of multi-omics data projects, the data analysis is performed level-wise, followed by a combined interpretation of results. Hence the full potential of integrated data analysis is not leveraged yet, presumably due to the complexity of the data and the lacking toolsets. We propose a versatile approach, to perform a multi-level fully integrated analysis: The Knowledge guIded Multi-Omics Network inference approach, KiMONo ( https://github.com/cellmapslab/kimono ). KiMONo performs network inference by using statistical models for combining omics measurements coupled to a powerful knowledge-guided strategy exploiting prior information from existing biological sources. Within the resulting multimodal network, nodes represent features of all input types e.g. variants and genes while edges refer to knowledge-supported and statistically derived associations. In a comprehensive evaluation, we show that our method is robust to noise and exemplify the general applicability to the full spectrum of multi-omics data, demonstrating that KiMONo is a powerful approach towards leveraging the full potential of data sets for detecting biomarker candidates."
"33854067","Comprehensive omic characterization of breast cancer in Mexican-Hispanic women.","Nat Commun","Breast cancer is a heterogeneous pathology, but the genomic basis of its variability remains poorly understood in populations other than Caucasians. Here, through DNA and RNA portraits we explored the molecular features of breast cancers in a set of Hispanic-Mexican (HM) women and compared them to public multi-ancestry datasets. HM patients present an earlier onset of the disease, particularly in aggressive clinical subtypes, compared to non-Hispanic women. The age-related COSMIC signature 1 was more frequent in HM women than in those from other ancestries. We found the AKT1E17Khotspot mutation in 8% of the HM women and identify the AKT1/PIK3CA axis as a potentially druggable target. Also, HM luminal breast tumors present an enhanced immunogenic phenotype compared to Asiatic and Caucasian tumors. This study is an initial effort to include patients from Hispanic populations in the research of breast cancer etiology and biology to further understand breast cancer disparities."
"33782531","mmsig: a fitting approach to accurately identify somatic mutational signatures in hematological malignancies.","Commun Biol","Mutational signatures have emerged as powerful biomarkers in cancer patients, with prognostic and therapeutic implications. Wider clinical utility requires access to reproducible algorithms, which allow characterization of mutational signatures in a given tumor sample. Here, we show how mutational signature fitting can be applied to hematological cancer genomes to identify biologically and clinically important mutational processes, highlighting the importance of careful interpretation in light of biological knowledge. Our newly released R package mmsig comes with a dynamic error-suppression procedure that improves specificity in important clinical and biological settings. In particular, mmsig allows accurate detection of mutational signatures with low abundance, such as those introduced by APOBEC cytidine deaminases. This is particularly important in the most recent mutational signature reference (COSMIC v3.1) where each signature is more clearly defined. Our mutational signature fitting algorithm mmsig is a robust tool that can be implemented immediately in the clinic."
"33767199","Whole-genome sequencing reveals progressive versus stable myeloma precursor conditions as two distinct entities.","Nat Commun","Multiple myeloma (MM) is consistently preceded by precursor conditions recognized clinically as monoclonal gammopathy of undetermined significance (MGUS) or smoldering myeloma (SMM). We interrogate the whole genome sequence (WGS) profile of 18 MGUS and compare them with those from 14 SMMs and 80 MMs. We show that cases with a non-progressing, clinically stable myeloma precursor condition (n = 15) are characterized by later initiation in the patient's life and by the absence of myeloma defining genomic events including: chromothripsis, templated insertions, mutations in driver genes, aneuploidy, and canonical APOBEC mutational activity. This data provides evidence that WGS can be used to recognize two biologically and clinically distinct myeloma precursor entities that are either progressive or stable."
"33753749","The origins and genetic interactions of KRAS mutations are allele- and tissue-specific.","Nat Commun","Mutational activation of KRAS promotes the initiation and progression of cancers, especially in the colorectum, pancreas, lung, and blood plasma, with varying prevalence of specific activating missense mutations. Although epidemiological studies connect specific alleles to clinical outcomes, the mechanisms underlying the distinct clinical characteristics of mutant KRAS alleles are unclear. Here, we analyze 13,492 samples from these four tumor types to examine allele- and tissue-specific genetic properties associated with oncogenic KRAS mutations. The prevalence of known mutagenic mechanisms partially explains the observed spectrum of KRAS activating mutations. However, there are substantial differences between the observed and predicted frequencies for many alleles, suggesting that biological selection underlies the tissue-specific frequencies of mutant alleles. Consistent with experimental studies that have identified distinct signaling properties associated with each mutant form of KRAS, our genetic analysis reveals that each KRAS allele is associated with a distinct tissue-specific comutation network. Moreover, we identify tissue-specific genetic dependencies associated with specific mutant KRAS alleles. Overall, this analysis demonstrates that the genetic interactions of oncogenic KRAS mutations are allele- and tissue-specific, underscoring the complexity that drives their clinical consequences."
"33761349","Tunable, division-independent control of gene activation timing by a polycomb switch.","Cell Rep","During development, progenitors often differentiate many cell generations after receiving signals. These delays must be robust yet tunable for precise population size control. Polycomb repressive mechanisms, involving histone H3 lysine-27 trimethylation (H3K27me3), restrain the expression of lineage-specifying genes in progenitors and may delay their activation and ensuing differentiation. Here, we elucidate an epigenetic switch controlling the T cell commitment gene Bcl11b that holds its locus in a heritable inactive state for multiple cell generations before activation. Integrating experiments and modeling, we identify a mechanism where H3K27me3 levels at Bcl11b, regulated by methyltransferase and demethylase activities, set the time delay at which the locus switches from a compacted, silent state to an extended, active state. This activation delay robustly spans many cell generations, is tunable by chromatin modifiers and transcription factors, and is independent of cell division. With their regulatory flexibility, such timed epigenetic switches may broadly control timing in development.Copyright © 2021 The Author(s). Published by Elsevier Inc. All rights reserved."
"33734444","In search of lost time: Enhancers as modulators of timing in lymphocyte development and differentiation.","Immunol Rev","Proper timing of gene expression is central to lymphocyte development and differentiation. Lymphocytes often delay gene activation for hours to days after the onset of signaling components, which act on the order of seconds to minutes. Such delays play a prominent role during the intricate choreography of developmental events and during the execution of an effector response. Though a number of mechanisms are sufficient to explain timing at short timescales, it is not known how timing delays are implemented over long timescales that may span several cell generations. Based on the literature, we propose that a class of cis-regulatory elements, termed ""timing enhancers,"" may explain how timing delays are controlled over these long timescales. By considering chromatin as a kinetic barrier to state switching, the timing enhancer model explains experimentally observed dynamics of gene expression where other models fall short. In this review, we elaborate on features of the timing enhancer model and discuss the evidence for its generality throughout development and differentiation. We then discuss potential molecular mechanisms underlying timing enhancer function. Finally, we explore recent evidence drawing connections between timing enhancers and genetic risk for immunopathology. We argue that the timing enhancer model is a useful framework for understanding how cis-regulatory elements control the central dimension of timing in lymphocyte biology.© 2021 John Wiley & Sons A/S. Published by John Wiley & Sons Ltd."
"33848003","Making Biological Sense of Genetic Studies of Age-Related Macular Degeneration.","Adv Exp Med Biol","Age-related macular degeneration (AMD) is a major cause of blindness in older individuals worldwide. The disease is characterized by deposition of drusen between the retinal pigment epithelium (RPE) and Bruch's membrane, RPE atrophy and death of photoreceptors. AMD is a complex disease with multiple genetic and non-genetic risk factors. Genome-wide association studies (GWAS) have identified 52 variants at 34 genetic loci associated with AMD. A majority of the AMD-GWAS variants are present in non-coding region of the genome and could quantitatively impact distinct human traits [called quantitative trait loci (QTLs)] by affecting regulation of gene expression. The integration of different regulatory features, such as open-chromatin regions, histone marks, transcription factor binding sites, with AMD-GWAS can provide meaningful insights into variant's function. However, functional interpretation of variant-gene relationship in AMD is challenging because of inadequate understanding of cell-type specific and context-dependent information in disease-relevant tissues. Here we focus on the role of sequencing-based omic studies in assigning biological meaning to disease-associated variants and genes. We also discuss the methods and model systems that can be utilized to unravel molecular mechanisms of a complex disorder like AMD."
"33846625","Brain proteome-wide association study implicates novel proteins in depression pathogenesis.","Nat Neurosci","Depression is a common condition, but current treatments are only effective in a subset of individuals. To identify new treatment targets, we integrated depression genome-wide association study (GWAS) results (N = 500,199) with human brain proteomes (N = 376) to perform a proteome-wide association study of depression followed by Mendelian randomization. We identified 19 genes that were consistent with being causal in depression, acting via their respective cis-regulated brain protein abundance. We replicated nine of these genes using an independent depression GWAS (N = 307,353) and another human brain proteomic dataset (N = 152). Eleven of the 19 genes also had cis-regulated mRNA levels that were associated with depression, based on integration of the depression GWAS with human brain transcriptomes (N = 888). Meta-analysis of the discovery and replication proteome-wide association study analyses identified 25 brain proteins consistent with being causal in depression, 20 of which were not previously implicated in depression by GWAS. Together, these findings provide promising brain protein targets for further mechanistic and therapeutic studies."
"33815486","Detection of Genetic Overlap Between Rheumatoid Arthritis and Systemic Lupus Erythematosus Using GWAS Summary Statistics.","Front Genet","Clinical and epidemiological studies have suggested systemic lupus erythematosus (SLE) and rheumatoid arthritis (RA) are comorbidities and common genetic etiologies can partly explain such coexistence. However, shared genetic determinations underlying the two diseases remain largely unknown.Our analysis relied on summary statistics available from genome-wide association studies of SLE (N= 23,210) and RA (N= 58,284). We first evaluated the genetic correlation between RA and SLE through the linkage disequilibrium score regression (LDSC). Then, we performed a multiple-tissue eQTL (expression quantitative trait loci) weighted integrative analysis for each of the two diseases and aggregated association evidence across these tissues via the recently proposed harmonic meanP-value (HMP) combination strategy, which can produce a single well-calibratedP-value for correlated test statistics. Afterwards, we conducted the pleiotropy-informed association using conjunction conditional FDR (ccFDR) to identify potential pleiotropic genes associated with both RA and SLE.We found there existed a significant positive genetic correlation (rg= 0.404,P= 6.01E-10) via LDSC between RA and SLE. Based on the multiple-tissue eQTL weighted integrative analysis and the HMP combination across various tissues, we discovered 14 potential pleiotropic genes by ccFDR, among which four were likely newly novel genes (i.e.,INPP5B,OR5K2,RP11-2C24.5, andCTD-3105H18.4). The SNP effect sizes of these pleiotropic genes were typically positively dependent, with an average correlation of 0.579. Functionally, these genes were implicated in multiple auto-immune relevant pathways such as inositol phosphate metabolic process, membrane and glucagon signaling pathway.This study reveals common genetic components between RA and SLE and provides candidate associated loci for understanding of molecular mechanism underlying the comorbidity of the two diseases.Copyright © 2021 Lu, Zhang, Jiang, Zhang, Wang, Zhao and Zeng."
"33809961","An Integrative Transcriptome-Wide Analysis of Amyotrophic Lateral Sclerosis for the Identification of Potential Genetic Markers and Drug Candidates.","Int J Mol Sci","Amyotrophic lateral sclerosis (ALS) is a neurodegenerative neuromuscular disease. Although genome-wide association studies (GWAS) have successfully identified many variants significantly associated with ALS, it is still difficult to characterize the underlying biological mechanisms inducing ALS. In this study, we performed a transcriptome-wide association study (TWAS) to identify disease-specific genes in ALS. Using the largest ALS GWAS summary statistic (n = 80,610), we identified seven novel genes using 19 tissue reference panels. We conducted a conditional analysis to verify the genes' independence and to confirm that they are driven by genetically regulated expressions. Furthermore, we performed a TWAS-based enrichment analysis to highlight the association of important biological pathways, one in each of the four tissue reference panels. Finally, utilizing a connectivity map, a database of human cell expression profiles cultured with bioactive small molecules, we discovered functional associations between genes and drugs to identify 15 bioactive small molecules as potential drug candidates for ALS. We believe that, by integrating the largest ALS GWAS summary statistic with gene expression to identify new risk loci and causal genes, our study provides strong candidates for molecular basis experiments in ALS."
"33778213","Genetic Risk Stratification: A Paradigm Shift in Prevention of Coronary Artery Disease.","JACC Basic Transl Sci","Coronary artery disease (CAD) is a pandemic disease that is highly preventable as shown by secondary prevention. Primary prevention is preferred knowing that 50% of the population can expect a cardiac event in their lifetime. Risk stratification for primary prevention using the American Heart Association/American College of Cardiology predicted 10-year risk based on conventional risk factors for CAD is less than optimal. Conventional risk factors such as hypertension, cholesterol, and age are age-dependent and not present until the sixth or seventh decade of life. The genetic risk score (GRS), which is estimated from the recently discovered genetic variants predisposed to CAD, offers a potential solution to this dilemma. The GRS, which is derived from genotyping the population with a microarray containing these genetic risk variants, has indicated that genetic risk stratification based on the GRS is superior to that of conventional risk factors in detecting those at high risk and who would benefit most from statin therapy. Studies performed in >1 million individuals confirmed genetic risk stratification is superior and primarily independent of conventional risk factors. Prospective clinical trials based on risk stratification for CAD using the GRS have shown lifestyle changes, physical activity, and statin therapy are associated with 40% to 50% reduction in cardiac events in the high genetic risk group (20%). Genetic risk stratification has the advantage of being innate to an individual's DNA, and because DNA does not change in a lifetime, it is independent of age. Genetic risk stratification is inexpensive and can be performed worldwide, providing risk analysis at any age and thus has the potential to revolutionize primary prevention.© 2021 The Authors."
"33824878","Current Advances in DNA Methylation Analysis Methods.","Biomed Res Int","DNA methylation is one of the epigenetic changes, which plays a major role in regulating gene expression and, thus, many biological processes and diseases. There are several methods for determining the methylation of DNA samples. However, selecting the most appropriate method for answering biological questions appears to be a challenging task. The primary methods in DNA methylation focused on identifying the state of methylation of the examined genes and determining the total amount of 5-methyl cytosine. The study of DNA methylation at a large scale of genomic levels became possible following the use of microarray hybridization technology. The new generation of sequencing platforms now allows the preparation of genomic maps of DNA methylation at the single-open level. This review includes the majority of methods available to date, introducing the most widely used methods, the bisulfite treatment, biological identification, and chemical cutting along with their advantages and disadvantages. The techniques are then scrutinized according to their robustness, high throughput capabilities, and cost.Copyright © 2021 Ehsan Khodadadi et al."
"33808317","iEnhancer-GAN: A Deep Learning Framework in Combination with Word Embedding and Sequence Generative Adversarial Net to Identify Enhancers and Their Strength.","Int J Mol Sci","As critical components of DNA, enhancers can efficiently and specifically manipulate the spatial and temporal regulation of gene transcription. Malfunction or dysregulation of enhancers is implicated in a slew of human pathology. Therefore, identifying enhancers and their strength may provide insights into the molecular mechanisms of gene transcription and facilitate the discovery of candidate drug targets. In this paper, a new enhancer and its strength predictor, iEnhancer-GAN, is proposed based on a deep learning framework in combination with the word embedding and sequence generative adversarial net (Seq-GAN). Considering the relatively small training dataset, the Seq-GAN is designed to generate artificial sequences. Given that each functional element in DNA sequences is analogous to a ""word"" in linguistics, the word segmentation methods are proposed to divide DNA sequences into ""words"", and the skip-gram model is employed to transform the ""words"" into digital vectors. In view of the powerful ability to extract high-level abstraction features, a convolutional neural network (CNN) architecture is constructed to perform the identification tasks, and the word vectors of DNA sequences are vertically concatenated to form the embedding matrices as the input of the CNN. Experimental results demonstrate the effectiveness of the Seq-GAN to expand the training dataset, the possibility of applying word segmentation methods to extract ""words"" from DNA sequences, the feasibility of implementing the skip-gram model to encode DNA sequences, and the powerful prediction ability of the CNN. Compared with other state-of-the-art methods on the training dataset and independent test dataset, the proposed method achieves a significantly improved overall performance. It is anticipated that the proposed method has a certain promotion effect on enhancer related fields."
"33834402","Genetic Architecture of Depression: Where Do We Stand Now?","Adv Exp Med Biol","The research of depression genetics has been occupied by historical candidate genes which were tested by candidate gene association studies. However, these studies were mostly not replicable. Thus, genetics of depression have remained elusive for a long time. As research moves from candidate gene association studies to GWAS, the hypothesis-free non-candidate gene association studies in genome-wide level, this trend will likely change. Despite the fact that the earlier GWAS of depression were not successful, the recent GWAS suggest robust findings for depression genetics. These altogether will catalyze a new wave of multidisciplinary research to pin down the neurobiology of depression."
"33828297","Genome-wide enhancer maps link risk variants to disease genes.","Nature","Genome-wide association studies (GWAS) have identified thousands of noncoding loci that are associated with human diseases and complex traits, each of which could reveal insights into the mechanisms of disease1. Many of the underlying causal variants may affect enhancers2,3, but we lack accurate maps of enhancers and their target genes to interpret such variants. We recently developed the activity-by-contact (ABC) model to predict which enhancers regulate which genes and validated the model using CRISPR perturbations in several cell types4. Here we apply this ABC model to create enhancer-gene maps in 131 human cell types and tissues, and use these maps to interpret the functions of GWAS variants. Across 72 diseases and complex traits, ABC links 5,036 GWAS signals to 2,249 unique genes, including a class of 577 genes that appear to influence multiple phenotypes through variants in enhancers that act in different cell types. In inflammatory bowel disease (IBD), causal variants are enriched in predicted enhancers by more than 20-fold in particular cell types such as dendritic cells, and ABC achieves higher precision than other regulatory methods at connecting noncoding variants to target genes. These variant-to-function maps reveal an enhancer that contains an IBD risk variant and that regulates the expression of PPIF to alter the membrane potential of mitochondria in macrophages. Our study reveals principles of genome regulation, identifies genes that affect IBD and provides a resource and generalizable strategy to connect risk variants of common diseases to their molecular and cellular functions."
"33821002","Shared heritability of human face and brain shape.","Nat Genet","Evidence from model organisms and clinical genetics suggests coordination between the developing brain and face, but the role of this link in common genetic variation remains unknown. We performed a multivariate genome-wide association study of cortical surface morphology in 19,644 individuals of European ancestry, identifying 472 genomic loci influencing brain shape, of which 76 are also linked to face shape. Shared loci include transcription factors involved in craniofacial development, as well as members of signaling pathways implicated in brain-face cross-talk. Brain shape heritability is equivalently enriched near regulatory regions active in either forebrain organoids or facial progenitors. However, we do not detect significant overlap between shared brain-face genome-wide association study signals and variants affecting behavioral-cognitive traits. These results suggest that early in embryogenesis, the face and brain mutually shape each other through both structural effects and paracrine signaling, but this interplay may not impact later brain development associated with cognitive function."
"33815481","Functional Interrogation of Enhancer Connectome Prioritizes Candidate Target Genes at Ovarian Cancer Susceptibility Loci.","Front Genet","Identifying causal regulatory variants and their target genes from the majority of non-coding disease-associated genetic loci is the main challenge in post-Genome-Wide Association Studies (GWAS) functional studies. Although chromosome conformation capture (3C) and its derivative technologies have been successfully applied to nominate putative causal genes for non-coding variants, many GWAS target genes have not been identified yet. This study generated a high-resolution contact map from epithelial ovarian cancer (EOC) cells with two H3K27ac-HiChIP libraries and analyzed the underlying gene networks for 15 risk loci identified from the largest EOC GWAS. By combinatory analysis of 4,021 fine-mapped credible variants of EOC GWAS and high-resolution contact map, we obtained 162 target genes that mainly enriched in cancer related pathways. Compared with GTEx eQTL genes in ovarian tissue and annotated proximal genes, 132 HiChIP targets were first identified for EOC causal variants. More than half of the credible variants (CVs) involved interactions that were over 185 kb in distance, indicating that long-range transcriptional regulation is an important mechanism for the function of GWAS variants in EOC. We also found that many HiChIP gene targets showed significantly differential expressions between normal ovarian and EOC tumor samples. We validated one of these targets by manipulating the rs9303542 located region with CRISPR-Cas9 deletion and dCas9-VP64 activation experiments and found altered expression of HOXB7 and HOXB8 at 17q21.32. This study presents a systematic analysis to identify putative target genes for causal variants of EOC, providing an in-depth investigation of the mechanisms of non-coding regulatory variants in the etiology and pathogenesis of ovarian cancer.Copyright © 2021 Wang, Song, Feng, Chu, Dai, Tian, Fang, Song, Liu, Li, Li, Zhao, Zheng and Chen."
"33828129","The impact of late-career job loss and genetic risk on body mass index: Evidence from variance polygenic scores.","Sci Rep","Unemployment shocks from the COVID-19 pandemic have reignited concerns over the long-term effects of job loss on population health. Past research has highlighted the corrosive effects of unemployment on health and health behaviors. This study examines whether the effects of job loss on changes in body mass index (BMI) are moderated by genetic predisposition using data from the U.S. Health and Retirement Study (HRS). To improve detection of gene-by-environment (G × E) interplay, we interacted layoffs from business closures-a plausibly exogenous environmental exposure-with whole-genome polygenic scores (PGSs) that capture genetic contributions to both the population mean (mPGS) and variance (vPGS) of BMI. Results show evidence of genetic moderation using a vPGS (as opposed to an mPGS) and indicate genome-wide summary measures of phenotypic plasticity may further our understanding of how environmental stimuli modify the distribution of complex traits in a population."
"33796098","Assessing the Function of the <i>ZFP90</i> Variant rs1170426 in SLE and the Association Between SLE Drug Target and Susceptibility Genes.","Front Immunol","A genome-wide association study (GWAS) has discovered that a polymorphism in theZFP90gene is associated with systemic lupus erythematosus (SLE). In this study, we explored the candidate function of aZFP90variant (rs1170426) in the context of SLE and detected the relationship between SLE susceptible genes and SLE drug target genes. First, we investigated the regulatory role of rs1170426 onZFP90expression by expression quantitative trait loci (eQTL) analysis in peripheral blood mononuclear cells (PBMCs), T, B, and monocytes cells and annotated the regulatory function of rs1170426 using bioinformatic databases. Second, we compared the case-control difference inZFP90expression levels. Third, we analyzed the association of genotype andZFP90expression levels with SLE clinical characters. Last, we showed the interaction of SLE susceptibility genes with SLE drug target genes. Subjects with the risk allele ""C"" of rs1170426 had lower expression levels ofZFP90in PBMCs (P= 0.006) and CD8+ T cells (P= 0.003) from controls. SLE cases also had lower expression levels compared with controls (P= 2.78E-9). After correction for multiple testing, theZFP90expression levels were related to serositis (FDRp= 0.004), arthritis (FDRp= 0.020), hematological involvement (FDRp= 0.021), and increased C-reactive protein (CRP) (FDRp= 0.005) in cases. Furthermore, the SLE susceptible genes and the recognized SLE drug target genes were more likely to act upon each other compared with non-SLE genetic genes (OR = 2.701,P= 1.80E-5). These findings suggest thatZFP90might play a role in the pathogenesis of SLE, and SLE genetics would contribute to therapeutic drug discovery.Copyright © 2021 Zhu, Huang, Qian, Sheng, Zhang, Chen, Zhang, Wang, Zhang, Liu, Ding and Liu."
"33795017","Regulatory roles and mechanisms of alternative RNA splicing in adipogenesis and human metabolic health.","Cell Biosci","Alternative splicing (AS) regulates gene expression patterns at the post-transcriptional level and generates a striking expansion of coding capacities of genomes and cellular protein diversity. RNA splicing could undergo modulation and close interaction with genetic and epigenetic machinery. Notably, during the adipogenesis processes of white, brown and beige adipocytes, AS tightly interplays with the differentiation gene program networks. Here, we integrate the available findings on specific splicing events and distinct functions of different splicing regulators as examples to highlight the directive biological contribution of AS mechanism in adipogenesis and adipocyte biology. Furthermore, accumulating evidence has suggested that mutations and/or altered expression in splicing regulators and aberrant splicing alterations in the obesity-associated genes are often linked to humans' diet-induced obesity and metabolic dysregulation phenotypes. Therefore, significant attempts have been finally made to overview novel detailed discussion on the prospects of splicing machinery with obesity and metabolic disorders to supply featured potential management mechanisms in clinical applicability for obesity treatment strategies."
"33776928","<i>IRX3</i> Overexpression Enhances <i>Ucp1</i> Expression <i>In Vivo</i>.","Front Endocrinol (Lausanne)","The Iroquois homeobox 3 (IRX3) gene was recently reported to be a functional downstream target of a common polymorphism in theFTOgene, which encodes an obesity-associated protein; however, the role ofIRX3in energy expenditure remains unclear. Studies have revealed that the overexpression of a dominant-negative form of IRX3 in the mouse hypothalamus and adipose tissue promoted energy expenditure by enhancing brown/browning activities. Meanwhile, we and others recently demonstrated thatIRX3knockdown impaired the browning program of primary preadipocytesin vitro. In this study, we aimed to further clarify the effects of overexpressing humanIRX3(hIRX3) on brown/beige adipose tissuesin vivo.Brown/beige adipocyte-specific hIRX3-overexpressing mice were generated and the browning program of white adipose tissues was induced by both chronic cold stimulation and CL316,243 injection. Body weight, fat mass, lean mass, and energy expenditure were measured, while morphological changes and the expression of thermogenesis-related genes in adipose tissue were analyzed. Moreover, the browning capacity of primary preadipocytes derived from hIRX3-overexpressing mice was assessed. RNA sequencing was also employed to investigate the effect of hIRX3on the expression of thermogenesis-related genes.hIRX3overexpression in embryonic brown/beige adipose tissues (Rosa26hIRX3;Ucp1-Cre) led to increased energy expenditure, decreased fat mass, and a lean body phenotype. After acute cold exposure or CL316,243 stimulation, brown/beige tissue hIRX3-overexpressing mice showed an increase inUcp1expression. Consistent with this, induced hIRX3overexpression in adult mice (Rosa26hIRX3;Ucp1-CreERT2) also promoted a moderate increase inUcp1expression.Ex vitroexperiments further revealed that hIRX3overexpression induced byUcp1-driven Cre recombinase activity upregulated brown/beige adipocytesUcp1expression and oxygen consumption rate (OCR). RNA sequencing analyses indicated that hIRX3overexpression in brown adipocytes enhanced brown fat cell differentiation, glycolysis, and gluconeogenesis.Consistent with thein vitrofindings, brown/beige adipocyte-specific overexpression of hIRX3promotedUcp1expression and thermogenesis, while reducing fat mass.Copyright © 2021 Zhang, Wu, He, Lu, Li, Yang, Gu, Liu, Hong and Wang."
"33737930","Translational Research in Vitiligo.","Front Immunol","Vitiligo is a disease of the skin characterized by the appearance of white spots. Significant progress has been made in understanding vitiligo pathogenesis over the past 30 years, but only through perseverance, collaboration, and open-minded discussion. Early hypotheses considered roles for innervation, microvascular anomalies, oxidative stress, defects in melanocyte adhesion, autoimmunity, somatic mosaicism, and genetics. Because theories about pathogenesis drive experimental design, focus, and even therapeutic approach, it is important to consider their impact on our current understanding about vitiligo. Animal models allow researchers to perform mechanistic studies, and the development of improved patient sample collection methods provides a platform for translational studies in vitiligo that can also be applied to understand other autoimmune diseases that are more difficult to study in human samples. Here we discuss the history of vitiligo translational research, recent advances, and their implications for new treatment approaches.Copyright © 2021 Katz and Harris."
"33730188","Defining the underlying defect in insulin action in type 2 diabetes.","Diabetologia","Insulin resistance is one of the earliest defects in the pathogenesis of type 2 diabetes. Over the past 50 years, elucidation of the insulin signalling network has provided important mechanistic insights into the abnormalities of glucose, lipid and protein metabolism that underlie insulin resistance. In classical target tissues (liver, muscle and adipose tissue), insulin binding to its receptor initiates a broad signalling cascade mediated by changes in phosphorylation, gene expression and vesicular trafficking that result in increased nutrient utilisation and storage, and suppression of catabolic processes. Insulin receptors are also expressed in non-classical targets, such as the brain and endothelial cells, where it helps regulate appetite, energy expenditure, reproductive hormones, mood/behaviour and vascular function. Recent progress in cell biology and unbiased molecular profiling by mass spectrometry and DNA/RNA-sequencing has provided a unique opportunity to dissect the determinants of insulin resistance in type 2 diabetes and the metabolic syndrome; best studied are extrinsic factors, such as circulating lipids, amino acids and other metabolites and exosomal microRNAs. More challenging has been defining the cell-intrinsic factors programmed by genetics and epigenetics that underlie insulin resistance. In this regard, studies using human induced pluripotent stem cells and tissues point to cell-autonomous alterations in signalling super-networks, involving changes in phosphorylation and gene expression both inside and outside the canonical insulin signalling pathway. Understanding how these multi-layered molecular networks modulate insulin action and metabolism in different tissues will open new avenues for therapy and prevention of type 2 diabetes and its associated pathologies."
"33850243","Medical records-based chronic kidney disease phenotype for clinical care and ""big data"" observational and genetic studies.","NPJ Digit Med",NA
"33833219","Are psychiatric disorders risk factors for COVID-19 susceptibility and severity? a two-sample, bidirectional, univariable, and multivariable Mendelian Randomization study.","Transl Psychiatry","Observational studies have suggested bidirectional associations between psychiatric disorders and COVID-19 phenotypes, but results of such studies are inconsistent. Mendelian Randomization (MR) may overcome the limitations of observational studies, e.g., unmeasured confounding and uncertainties about cause and effect. We aimed to elucidate associations between neuropsychiatric disorders and COVID-19 susceptibility and severity. To that end, we applied a two-sample, bidirectional, univariable, and multivariable MR design to genetic data from genome-wide association studies (GWASs) of neuropsychiatric disorders and COVID-19 phenotypes (released in January 2021). In single-variable Generalized Summary MR analysis, the most significant and only Bonferroni-corrected significant result was found for genetic liability to BIP-SCZ (a combined GWAS of bipolar disorder and schizophrenia as cases vs. controls) increasing risk of COVID-19 (OR = 1.17, 95% CI, 1.06-1.28). However, we found a significant, positive genetic correlation between BIP-SCZ and COVID-19 of 0.295 and could not confirm causal or horizontally pleiotropic effects using another method. No genetic liabilities to COVID-19 phenotypes increased the risk of (neuro)psychiatric disorders. In multivariable MR using both neuropsychiatric and a range of other phenotypes, only genetic instruments of BMI remained causally associated with COVID-19. All sensitivity analyses confirmed the results. In conclusion, while genetic liability to bipolar disorder and schizophrenia combined slightly increased COVID-19 susceptibility in one univariable analysis, other MR and multivariable analyses could only confirm genetic underpinnings of BMI to be causally implicated in COVID-19 susceptibility. Thus, using MR we found no consistent proof of genetic liabilities to (neuro)psychiatric disorders contributing to COVID-19 liability or vice versa, which is in line with at least two observational studies. Previously reported positive associations between psychiatric disorders and COVID-19 by others may have resulted from statistical models incompletely capturing BMI as a continuous covariate."
"33830993","Sex-stratified genome-wide association study of multisite chronic pain in UK Biobank.","PLoS Genet","Chronic pain is highly prevalent worldwide and imparts a significant socioeconomic and public health burden. Factors influencing susceptibility to, and mechanisms of, chronic pain development, are not fully understood, but sex is thought to play a significant role, and chronic pain is more prevalent in women than in men. To investigate sex differences in chronic pain, we carried out a sex-stratified genome-wide association study of Multisite Chronic Pain (MCP), a derived chronic pain phenotype, in UK Biobank on 178,556 men and 209,093 women, as well as investigating sex-specific genetic correlations with a range of psychiatric, autoimmune and anthropometric phenotypes and the relationship between sex-specific polygenic risk scores for MCP and chronic widespread pain. We also assessed whether MCP-associated genes showed expression pattern enrichment across tissues. A total of 123 SNPs at five independent loci were significantly associated with MCP in men. In women, a total of 286 genome-wide significant SNPs at ten independent loci were discovered. Meta-analysis of sex-stratified GWAS outputs revealed a further 87 independent associated SNPs. Gene-level analyses revealed sex-specific MCP associations, with 31 genes significantly associated in females, 37 genes associated in males, and a single gene, DCC, associated in both sexes. We found evidence for sex-specific pleiotropy and risk for MCP was found to be associated with chronic widespread pain in a sex-differential manner. Male and female MCP were highly genetically correlated, but at an rg of significantly less than 1 (0.92). All 37 male MCP-associated genes and all but one of 31 female MCP-associated genes were found to be expressed in the dorsal root ganglion, and there was a degree of enrichment for expression in sex-specific tissues. Overall, the findings indicate that sex differences in chronic pain exist at the SNP, gene and transcript abundance level, and highlight possible sex-specific pleiotropy for MCP. Results support the proposition of a strong central nervous-system component to chronic pain in both sexes, additionally highlighting a potential role for the DRG and nociception."
