"pmid","title","source","abstract"
"35354495","Geotemporospatial and causal inferential epidemiological overview and survey of USA cannabis, cannabidiol and cannabinoid genotoxicity expressed in cancer incidence 2003-2017: part 2 - categorical bivariate analysis and attributable fractions.","Arch Public Health","As the cannabis-cancer relationship remains an important open question epidemiological investigation is warranted to calculate key metrics including Rate Ratios (RR), Attributable Fractions in the Exposed (AFE) and Population Attributable Risks (PAR) to directly compare the implicated case burden between emerging cannabinoids and the established carcinogen tobacco.SEER*Stat software from Centres for Disease Control was used to access age-standardized state census incidence of 28 cancer types (including ""All (non-skin) Cancer"") from National Cancer Institute in US states 2001-2017. Drug exposures taken from the National Survey of Drug Use and Health 2003-2017, response rate 74.1%. Federal seizure data provided cannabinoid exposure. US Census Bureau furnished income and ethnicity. Exposure dichotomized as highest v. lowest exposure quintiles. Data processed in R.Nineteen thousand eight hundred seventy-seven age-standardized cancer rates were returned. Based on these rates and state populations this equated to 51,623,922 cancer cases over an aggregated population 2003-2017 of 124,896,418,350. Fifteen cancers displayed elevated E-Values in the highest compared to the lowest quintiles of cannabidiol exposure, namely (in order): prostate, melanoma, Kaposi sarcoma, ovarian, bladder, colorectal, stomach, Hodgkins, esophagus, Non-Hodgkins lymphoma, All cancer, brain, lung, CLL and breast. Eleven cancers were elevated in the highest THC exposure quintile: melanoma, thyroid, liver, AML, ALL, pancreas, myeloma, CML, breast, oropharynx and stomach. Twelve cancers were elevated in the highest tobacco quintile confirming extant knowledge and study methodology. For cannabidiol RR declined from 1.397 (95%C.I. 1.392, 1.402), AFE declined from 28.40% (28.14, 28.66%), PAR declined from 15.3% (15.1, 15.5%) and minimum E-Values declined from 2.13. For THC RR declined from 2.166 (95%C.I. 2.153, 2.180), AFE declined from 53.8% (53.5, 54.1%); PAR declined from 36.1% (35.9, 36.4%) and minimum E-Values declined from 3.72. For tobacco, THC and cannabidiol based on AFE this implies an excess of 93,860, 91,677 and 48,510 cases; based on PAR data imply an excess of 36,450, 55,780 and 14,819 cases.Data implicate 23/28 cancers as being linked with THC or cannabidiol exposure with epidemiologically-causal relationships comparable to those for tobacco. AFE-attributable cases for cannabinoids (91,677 and 48,510) compare with PAR-attributable cases for tobacco (36,450). Cannabinoids constitute an important multivalent community carcinogen.© 2022. The Author(s)."
"35347545","Genetic variants of the hypoxia-inducible factor 3 alpha subunit (Hif3a) gene in the Fat and Lean mouse selection lines.","Mol Biol Rep","Adipose tissue hypoxia and members of the hypoxia-inducible factor alpha (HIFA) are involved in development of obesity. However, the mechanism and functions of HIF3A, one of three HIFA paralogs, in fat deposition have not been sufficiently studied.In the present study, we investigated whether Hif3a sequence variants are associated with divergent fat deposition in mouse selection lines for fatness and leanness. Sequencing and RFLP were used to analyse sequence variants within Hif3a. To identify candidate regulatory variants, we performed literature screening and used databases and bioinformatics tools like Ensembl, MethPrimer, TargetScanMouse, miRDB, PolyAsite, RISE, LncRRIsearch, RNAfold, PredictProtein, CAIcal, and switches.ELM Resource. There are 90 sequence variants in Hif3a between the two mouse lines. While most Fat line variants locate within intronic regions, Lean line variants are mainly in 3' UTR. We constructed a map of Hif3a potential regulatory regions and identified 39 regulatory variants by integrating data on constrained and regulatory elements, CpGs, and miRNAs and lncRNAs binding sites. Moreover, 3' UTR and two exonic variants may influence mRNA stability, translation rate and protein functionality. We propose as priority candidates for further functional studies a missense (rs37398126) and synonymous (rs37739792) variants, and intronic (rs47471302) variant that overlap conserved element in promoter region and predicted lncRNAs binding site.The results indicate a potential involvement of Hif3a in fat deposition. Additionally, approach used in the present study may serve as a general guideline for constructing an integrative gene map for prioritizing candidate gene variants with phenotypic effects.© 2022. The Author(s), under exclusive licence to Springer Nature B.V."
"35347248","Dihydroartemisinin suppresses renal fibrosis in mice by inhibiting DNA-methyltransferase 1 and increasing Klotho.","Acta Pharmacol Sin","Renal fibrosis is an unavoidable end result of all forms of progressive chronic kidney diseases (CKD). Discovery of efficacious drugs against renal fibrosis is in crucial need. In a preliminary study we found that a derivative of artemisinin, dihydroartemisinin (DHA), exerted strong renoprotection, and reversed renal fibrosis in adenine-induced CKD mouse model. In this study we investigated the anti-fibrotic mechanisms of DHA, particularly its specific target in renal cells. Renal fibrosis was induced in mice by unilateral ureteral obstruction (UUO) or oral administration of adenine (80 mg · kg-1), the mice received DHA (30 mg · kg-1 · d-1, i.g.) for 14 or 21 days, respectively. We showed that DHA administration markedly attenuated the inflammation and fibrotic responses in the kidneys and significantly improved the renal function in both the renal fibrosis mouse models. In adenine-treated mice, DHA was more effective than 5-azacytidine against renal fibrosis. The anti-fibrotic effects of DHA were also observed in TGF-β1-treated HK-2 cells. In order to determine the target protein of DHA, we conducted pull-down technology coupled with shotgun proteomics using a small-molecule probe based on the structure of DHA (biotin-DHA). As a results, DNA methyltransferase 1 (DNMT1) was identified as the anti-fibrotic target of DHA in 3 different types of renal cell lines (HK-2, HEK293 and 3T3). We demonstrated that DHA directly bound to Asn 1529 and Thr 1528 of DNMT1 with a Kd value of 8.18 μM. In primary mouse renal tubular cells, we showed that DHA (10 μM) promoted DNMT1 degradation via the ubiquitin-proteasome pathway. DHA-reduced DNMT1 expression effectively reversed Klotho promoter hypermethylation, which led to the reversal of Klotho protein loss in the kidney of UUO mice. This subsequently resulted in inhibition of the Wnt/β-catenin and TGF-β/Smad signaling pathways and consequently conferred renoprotection in the animals. Knockdown of Klotho abolished the renoprotective effect of DHA in UUO mice. Our study reveals a novel pharmacological activity for DHA, i.e., renoprotection. DHA exhibits this effect by targeting DNMT1 to reverse Klotho repression. This study provides an evidence for the possible clinical application of DHA in the treatment of renal fibrosis.© 2022. The Author(s), under exclusive licence to Shanghai Institute of Materia Medica, Chinese Academy of Sciences and Chinese Pharmacological Society."
"35365226","The therapeutic potential of stem cell-derived exosomes in the ulcerative colitis and colorectal cancer.","Stem Cell Res Ther","Mesenchymal stem cells (MSCs) therapy is a novel treatment strategy for cancer and a wide range of diseases with an excessive immune response such as ulcerative colitis (UC), due to its powerful immunomodulatory properties and its capacity for tissue regeneration and repair. One of the promising therapeutic options can focus on MSC-secreted exosomes (MSC-Exo), which have been identified as a type of paracrine interaction. In light of a wide variety of recent experimental studies, the present review aims to seek the recent research advances of therapies based on the MSC-Exo for treating UC and colorectal cancer (CRC).A systematic literature search in MEDLINE, Scopus, and Google Scholar was performed from inception to December 2021 using the terms [(""colorectal cancer"" OR ""bowel cancer"" OR ""colon cancer"" OR ""rectal cancer"") AND (exosome) AND (stem cell) AND (""inflammatory bowel disease"" OR ""Crohn's disease"" OR ""colitis"")] in titles and abstracts.Exosomes derived from various sources of MSCs, including human umbilical cord-derived MSCs (hUC-MSCs), human adipose-derived MSCs (hAD-MSCs), human bone marrow-derived MSCs (hBM-MSCs), and olfactory ecto-MSCs (OE-MSCs), have shown the protective role against UC and CRC. Exosomes from hUC-MSCs, hBM-MSCs, AD-MSCs, and OE-MSCs have been found to ameliorate the experimental UC through suppressing inflammatory cells including macrophages, Th1/Th17 cells, reducing the expression of proinflammatory cytokines, as well as inducing the anti-inflammatory function of Treg and Th2 cells and enhancing the expression of anti-inflammatory cytokines. In addition, hBM-MSC-Exo and hUC-MSC-Exo containing tumor-suppressive miRs (miR-3940-5p/miR-22-3p/miR-16-5p) have been shown to suppress proliferation, migration, and invasion of CRC cells via regulation of RAP2B/PI3K/AKT signaling pathway and ITGA2/ITGA6.The MSC-Exo can exert beneficial effects on UC and CRC through two different mechanisms including modulating immune responses and inducing anti-tumor responses, respectively.© 2022. The Author(s)."
"35379840","Biosynthesis of S-adenosyl-methionine enhances aging-related defects in Drosophila oogenesis.","Sci Rep","Tissue aging is a major cause of aging-related disabilities and a shortened life span. Understanding how tissue aging progresses and identifying the factors underlying tissue aging are crucial; however, the mechanism of tissue aging is not fully understood. Here we show that the biosynthesis of S-adenosyl-methionine (SAM), the major cellular donor of methyl group for methylation modifications, potently accelerates the aging-related defects during Drosophila oogenesis. An aging-related increase in the SAM-synthetase (Sam-S) levels in the germline leads to an increase in ovarian SAM levels. Sam-S-dependent biosynthesis of SAM controls aging-related defects in oogenesis through two mechanisms, decreasing the ability to maintain germline stem cells and accelerating the improper formation of egg chambers. Aging-related increases in SAM commonly occur in mouse reproductive tissue and the brain. Therefore, our results raise the possibility suggesting that SAM is the factor related to tissue aging beyond the species and tissues.© 2022. The Author(s)."
"35328771","Impact of Endocrine Disruptors upon Non-Genetic Inheritance.","Int J Mol Sci","Similar to environmental factors, EDCs (endocrine-disrupting chemicals) can influence gene expression without modifying the DNA sequence. It is commonly accepted that the transgenerational inheritance of parentally acquired traits is conveyed by epigenetic alterations also known as ""epimutations"". DNA methylation, acetylation, histone modification, RNA-mediated effects and extracellular vesicle effects are the mechanisms that have been described so far to be responsible for these epimutations. They may lead to the transgenerational inheritance of diverse phenotypes in the progeny when they occur in the germ cells of an affected individual. While EDC-induced health effects have dramatically increased over the past decade, limited effects on sperm epigenetics have been described. However, there has been a gain of interest in this issue in recent years. The gametes (sperm and oocyte) represent targets for EDCs and thus a route for environmentally induced changes over several generations. This review aims at providing an overview of the epigenetic mechanisms that might be implicated in this transgenerational inheritance."
"35326240","A PON for All Seasons: Comparing Paraoxonase Enzyme Substrates, Activity and Action including the Role of PON3 in Health and Disease.","Antioxidants (Basel)","Paraoxonases (PONs) are a family of hydrolytic enzymes consisting of three members, PON1, PON2, and PON3, located on human chromosome 7. Identifying the physiological substrates of these enzymes is necessary for the elucidation of their biological roles and to establish their applications in the biomedical field. PON substrates are classified as organophosphates, aryl esters, and lactones based on their structure. While the established native physiological activity of PONs is its lactonase activity, the enzymes' exact physiological substrates continue to be elucidated. All three PONs have antioxidant potential and play an important anti-atherosclerotic role in several diseases including cardiovascular diseases. PON3 is the last member of the family to be discovered and is also the least studied of the three genes. Unlike the other isoforms that have been reviewed extensively, there is a paucity of knowledge regarding PON3. Thus, the current review focuses on PON3 and summarizes the PON substrates, specific activities, kinetic parameters, and their association with cardiovascular as well as other diseases such as HIV and cancer."
"35345586","ATP11A promotes EMT by regulating Numb PRR<sup>L</sup> in pancreatic cancer cells.","PeerJ","The Numb protein plays a vital role in tumor development. The main aim of this study was to identify ATP11A, which is associated with the biological behavior of pancreatic cancer, and elucidate its relationship with Numb and the underlying mechanism behind this relationship.First, data retrieved from The Cancer Genome Atlas (TCGA) and Genotype-Tissue Expression (GTEX) databases was used to investigate the expression of ATP11A mRNA and its relationship with Numb mRNA in pancreatic cancer. Western blot assays on 31 pairs of pancreatic cancer tissues and paracancerous tissues, and immunohistochemical assays on 81 pancreatic cancer specimens were performed in order to verify the expression of ATP11A in pancreatic cancer at the protein level. Next, ATP11A was overexpressed or knocked down to observe its effects on the invasion and migration ability of pancreatic cancer cells and the changes of downstream proteins. Rescue assays were conducted to determine the mechanism through which ATP11A affects Numb, ZEB1, Snail2 and other proteins. Furthermore, immunoprecipitation assays were performed to explore the interaction between ATP11A and Numb. Finally, pancreatic cancer cells were stimulated with TGFB1 and ATP11A expression was examined to explore whether the effect of ATP11A on EMT was TGFB dependent.At the mRNA level, the expression of ATP11A in pancreatic cancer tissues was significantly higher than in normal pancreatic tissues (P< 0.001). ATP11A expression was also highly correlated with Numb expression (R = 0.676). At the protein level, ATP11A expression in pancreatic cancer tissues was significantly higher than that in paracancerous tissues (P= 0.0009), and high ATP11A expression was also correlated with a worse prognosis. Moreover, our results showed that ATP11A can promote the invasion and migration of pancreatic cancer cells. Additionally, ATP11A could positively regulate the expression of Numb PRRL, Snail2 and ZEB1 proteins. The rescue experiment results showed that the enhancement effect of ATP11A on ZEB1/Snail2 was suppressed by the specific knockdown of Numb PRRL. In addition, the immunoprecipitation results showed that ATP11A could specifically bind to Numb PRRL. The expression of ATP11A was also upregulated after TGFB stimulation, suggesting that the effect of ATP11A on EMT is TGFB dependent.ATP11A is significantly upregulated in pancreatic cancer tissues, where it promotes the invasion and migration ability of pancreatic cancer cells. It is also associated with adverse prognosis in pancreatic cancer. Furthermore, ATP11A affects the epithelial-to-mesenchymal transition (EMT) of pancreatic cancer by regulating the TGFB dependent Numb PRRL-ZEB1/Snail2 pathway.© 2022 Chen et al."
"35380397","Early Adverse Childhood Experiences and Social Skills Among Youth in Fragile Families.","J Youth Adolesc","Adverse childhood experiences (ACEs) are associated with negative health and behavioral outcomes across the life course, yet little is known about the association between early ACEs and social skills among youth. As social skills are often shaped by home environments, and social skills developed in adolescence often persist into adulthood, understanding the processes that drive inequalities in developmental outcomes, such as social skills, is imperative. The present study used data from the Fragile Families and Child Wellbeing Study (FFCW; n = 3245) and ordinary least squares regression analyses to explore the associations between early ACEs by age 5 (i.e., cumulative, timing, duration) and youth social skills (components include: emotional maturity, communication skills, intentionality, and social competence). The weighted sample consisted of urban-born youth (44% female) with a mean age of 15. Racial/ethnic breakdown of the sample is 37% non-Hispanic White, 25% non-Hispanic Black, 28% Hispanic, and 10% 'Other'. Overall, estimates suggest that nearly 79% of these youth experienced at least one ACE by age 5. Furthermore, the results indicated that as the number of early ACEs increased, deficits in social skills also increased. Moreover, the timing of exposure to early ACEs (i.e., high early, intermittent, chronic high) decreased social skills. The findings underscore the unique and robust links between early ACEs and youth social skills, underlining the importance of ACE exposure in social skill development.© 2022. The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature."
"35360083","Effects of Paternal Obesity on Fetal Development and Pregnancy Complications: A Prospective Clinical Cohort Study.","Front Endocrinol (Lausanne)","To evaluate the association between paternal obesity and fetal development and pregnancy complications.This prospective cohort clinical trial analyzed data from 7683 women with singleton pregnancies. All study subjects were sequentially divided into four groups based on paternal BMI. We compared the differences in fetal growth and pregnancy complications between different paternal BMI groups by univariate logistic regression and independent t-test. Finally, the independent predictors of SGA and macrosomia were determined.The incidences of preeclampsia, cesarean section, SGA, macrosomia, and postpartum hemorrhage in the paternal obesity group were significantly higher than the normal BMI group. With the increase of paternal BMI, fetal ultrasound measurement parameter, neonatal and placental weight showed an increasing trend (trend P < 0.05). However, these differences disappeared in the obese group. The test for interaction showed the effect of paternal obesity on SGA and macrosomia was significantly affected by maternal obesity. We also found paternal obesity was an independent predictor of both SGA and macrosomia. Based on the above results, we plotted the Nomograms for clinical prediction.Paternal obesity can affect fetal growth parameters and placental development, which has an adverse impact on pregnancy outcomes. Optimizing the paternal BMI will help improve the health of the next generation.Copyright © 2022 Lin, Gu and Huang."
"35327396","Drug-Targeted Genomes: Mutability of Ion Channels and GPCRs.","Biomedicines","Mutations of ion channels and G-protein-coupled receptors (GPCRs) are not uncommon and can lead to cardiovascular diseases. Given previously reported multiple factors associated with high mutation rates, we sorted the relative mutability of multiple human genes by (i) proximity to telomeres and/or (ii) high adenine and thymine (A+T) content. We extracted genomic information using the genome data viewer and examined the mutability of 118 ion channel and 143 GPCR genes based on their association with factors (i) and (ii). We then assessed these two factors with 31 genes encoding ion channels or GPCRs that are targeted by the United States Food and Drug Administration (FDA)-approved drugs. Out of the 118 ion channel genes studied, 80 met either factor (i) or (ii), resulting in a 68% match. In contrast, a 78% match was found for the 143 GPCR genes. We also found that the GPCR genes (n= 20) targeted by FDA-approved drugs have a relatively lower mutability than those genes encoding ion channels (n= 11), where targeted genes encoding GPCRs were shorter in length. The result of this study suggests that the use of matching rate analysis on factor-druggable genome is feasible to systematically compare the relative mutability of GPCRs and ion channels. The analysis on chromosomes by two factors identified a unique characteristic of GPCRs, which have a significant relationship between their nucleotide sizes and proximity to telomeres, unlike most genetic loci susceptible to human diseases."
"35323213","Genetic and Epigenetic Inheritance at Telomeres.","Epigenomes","Transgenerational inheritance can occur at telomeres in distinct contexts. Deficiency for telomerase or telomere-binding proteins in germ cells can result in shortened or lengthened chromosome termini that are transmitted to progeny. In human families, altered telomere lengths can result in stem cell dysfunction or tumor development. Genetic inheritance of altered telomeres as well as mutations that alter telomeres can result in progressive telomere length changes over multiple generations. Telomeres of yeast can modulate the epigenetic state of subtelomeric genes in a manner that is mitotically heritable, and the effects of telomeres on subtelomeric gene expression may be relevant to senescence or other human adult-onset disorders. Recently, two novel epigenetic states were shown to occur atC. eleganstelomeres, where very low or high levels of telomeric protein foci can be inherited for multiple generations through a process that is regulated by histone methylation.Together, these observations illustrate that information relevant to telomere biology can be inherited via genetic and epigenetic mechanisms, although the broad impact of epigenetic inheritance to human biology remains unclear."
"35342304","Epigenetic Modifications in the Pathogenesis of Systemic Sclerosis.","Int J Gen Med","Systemic sclerosis is a rare chronic autoimmune disease, which mainly manifests as immune disorders, vascular damage, and progressive fibrosis. The etiology of SSc is complex and involves multiple factors. Both genetic and environmental factors are involved in its pathogenesis. As one of the molecular mechanisms of environmental factors, epigenetic regulation plays an important role in the occurrence and development of systemic sclerosis, which involves DNA methylation, histone modification and non-coding RNA regulation. This review summarizes research advances in epigenetics, including exosomes, lncRNA, and mentions possible biomarkers and therapeutic targets among them.© 2022 Yu et al."
"35361816","A single-cell analysis of breast cancer cell lines to study tumour heterogeneity and drug response.","Nat Commun","Cancer cells within a tumour have heterogeneous phenotypes and exhibit dynamic plasticity. How to evaluate such heterogeneity and its impact on outcome and drug response is still unclear. Here, we transcriptionally profile 35,276 individual cells from 32 breast cancer cell lines to yield a single cell atlas. We find high degree of heterogeneity in the expression of biomarkers. We then train a deconvolution algorithm on the atlas to determine cell line composition from bulk gene expression profiles of tumour biopsies, thus enabling cell line-based patient stratification. Finally, we link results from large-scale in vitro drug screening in cell lines to the single cell data to computationally predict drug responses starting from single-cell profiles. We find that transcriptional heterogeneity enables cells with differential drug sensitivity to co-exist in the same population. Our work provides a framework to determine tumour heterogeneity in terms of cell line composition and drug response.© 2022. The Author(s)."
"35361119","classifieR a flexible interactive cloud-application for functional annotation of cancer transcriptomes.","BMC Bioinformatics","Transcriptionally informed predictions are increasingly important for sub-typing cancer patients, understanding underlying biology and to inform novel treatment strategies. For instance, colorectal cancers (CRCs) can be classified into four CRC consensus molecular subgroups (CMS) or five intrinsic (CRIS) sub-types that have prognostic and predictive value. Breast cancer (BRCA) has five PAM50 molecular subgroups with similar value, and the OncotypeDX test provides transcriptomic based clinically actionable treatment-risk stratification. However, assigning samples to these subtypes and other transcriptionally inferred predictions is time consuming and requires significant bioinformatics experience. There is no ""universal"" method of using data from diverse assay/sequencing platforms to provide subgroup classification using the established classifier sets of genes (CMS, CRIS, PAM50, OncotypeDX), nor one which in provides additional useful functional annotations such as cellular composition, single-sample Gene Set Enrichment Analysis, or prediction of transcription factor activity.To address this bottleneck, we developed classifieR, an easy-to-use R-Shiny based web application that supports flexible rapid single sample annotation of transcriptional profiles derived from cancer patient samples form diverse platforms. We demonstrate the utility of the "" classifieR"" framework to applications focused on the analysis of transcriptional profiles from colorectal (classifieRc) and breast (classifieRb). Samples are annotated with disease relevant transcriptional subgroups (CMS/CRIS sub-types in classifieRc and PAM50/inferred OncotypeDX in classifieRb), estimation of cellular composition using MCP-counter and xCell, single-sample Gene Set Enrichment Analysis (ssGSEA) and transcription factor activity predictions with Discriminant Regulon Expression Analysis (DoRothEA).classifieR provides a framework which enables labs without access to a dedicated bioinformation can get information on the molecular makeup of their samples, providing an insight into patient prognosis, druggability and also as a tool for analysis and discovery. Applications are hosted online at https://generatr.qub.ac.uk/app/classifieRc and https://generatr.qub.ac.uk/app/classifieRb after signing up for an account on https://generatr.qub.ac.uk .© 2022. The Author(s)."
"35359455","Comprehensive Analysis of the Differential Expression and Prognostic Value of Histone Deacetylases in Glioma.","Front Cell Dev Biol","Gliomas are the most common and aggressive malignancies of the central nervous system. Histone deacetylases (HDACs) are important targets in cancer treatment. They regulate complex cellular mechanisms that influence tumor biology and immunogenicity. However, little is known about the function of HDACs in glioma. The Oncomine, Human Protein Atlas, Gene Expression Profiling Interactive Analysis, Broad Institute Cancer Cell Line Encyclopedia, Chinese Glioma Genome Atlas, OmicShare, cBioPortal, GeneMANIA, STRING, and TIMER databases were utilized to analyze the differential expression, prognostic value, and genetic alteration of HDAC and immune cell infiltration in patients with glioma.HDAC1/2were considerable upregulated whereas HDAC11 was significantly downregulated in cancer tissues.HDAC1/2/3/4/5/7/8/11were significantly correlated with the clinical glioma stage.HDAC1/2/3/10were strongly upregulated in 11 glioma cell lines. HighHDCA1/3/7and lowHDAC4/5/11mRNA levels were significantly associated with overall survival and disease-free survival in glioma.HDAC1/2/3/4/5/7/9/10/11are potential useful biomarkers for predicting the survival of patients with glioma. The functions of HDACs and 50 neighboring genes were primarily related to transcriptional dysregulation in cancers and the Notch, cGMP-PKG, and thyroid hormone signaling pathways. HDAC expression was significantly correlated with the infiltration of B cells, CD4+T cells, CD8+T cells, macrophages, neutrophils, and dendritic cells in glioma. Our study indicated that HDACs are putative precision therapy targets and prognostic biomarkers of survival in glioma patients.Copyright © 2022 Li, Yan, Liang, Chen, Liu, Wu, Zheng, Dang, La and Liu."
"35359411","Transcriptomics Reveals the Mevalonate and Cholesterol Pathways Blocking as Part of the Bacterial Cyclodipeptides Cytotoxic Effects in HeLa Cells of Human Cervix Adenocarcinoma.","Front Oncol","The incidence of human cervix adenocarcinoma (CC) caused by papillomavirus genome integration into the host chromosome is the third most common cancer among women. Bacterial cyclodipeptides (CDPs) exert cytotoxic effects in human cervical cancer HeLa cells, primarily by blocking the PI3K/Akt/mTOR pathway, but downstream responses comprising gene expression remain unstudied. Seeking to understand the cytotoxic and anti-proliferative effects of CDPs in HeLa cells, a global RNA-Seq analysis was performed. This strategy permitted the identification of 151 differentially expressed genes (DEGs), which were either up- or down-regulated in response to CDPs exposure. Database analysis, including Gene Ontology (COG), and the Kyoto Encyclopedia of Genes and Genomes (KEGG), revealed differential gene expression on cancer transduction signals, and metabolic pathways, for which, expression profiles were modified by the CDPs exposure. Bioinformatics confirmed the impact of CDPs in the differential expression of genes from signal transduction pathways such as PI3K-Akt, mTOR, FoxO, Wnt, MAPK, P53, TGF-β, Notch, apoptosis, EMT, and CSC. Additionally, the CDPs exposure modified the expression of cancer-related transcription factors involved in the regulation of processes such as epigenetics, DNA splicing, and damage response. Interestingly, transcriptomic analysis revealed the participation of genes of the mevalonate and cholesterol biosynthesis pathways; in agreement with this observation, total cholesterol diminished, confirming the blockage of the cholesterol synthesis by the exposure of HeLa cells to CDPs. Interestingly, the expression of some genes of the mevalonate and cholesterol synthesis such asHMGS1,HMGCR,IDI1,SQLE,MSMO1,SREBF1, andSOAT1was up-regulated by CDPs exposure. Accordingly, metabolites of the mevalonate pathway were accumulated in cultures treated with CDPs. This finding further suggests that the metabolism of cholesterol is crucial for the occurrence of CC, and the blockade of the sterol synthesis as an anti-proliferative mechanism of the bacterial CDPs, represents a reasonable chemotherapeutic drug target to explore. Our transcriptomic study supports the anti-neoplastic effects of bacterial CDPs in HeLa cells shown previously, providing new insights into the transduction signals, transcription factors and metabolic pathways, such as mevalonate and cholesterol that are impacted by the CDPs and highlights its potential as anti-neoplastic drugs.Copyright © 2022 Lázaro-Mixteco, González-Coronel, Hernández-Padilla, Martínez-Alcantar, Martínez-Carranza, López-Bucio, Guevara-García and Campos-García."
"35354797","Integrative multi-omics and drug response profiling of childhood acute lymphoblastic leukemia cell lines.","Nat Commun","Acute lymphoblastic leukemia (ALL) is the most common childhood cancer. Although standard-of-care chemotherapeutics are sufficient for most ALL cases, there are subsets of patients with poor response who relapse in disease. The biology underlying differences between subtypes and their response to therapy has only partially been explained by genetic and transcriptomic profiling. Here, we perform comprehensive multi-omic analyses of 49 readily available childhood ALL cell lines, using proteomics, transcriptomics, and pharmacoproteomic characterization. We connect the molecular phenotypes with drug responses to 528 oncology drugs, identifying drug correlations as well as lineage-dependent correlations. We also identify the diacylglycerol-analog bryostatin-1 as a therapeutic candidate in the MEF2D-HNRNPUL1 fusion high-risk subtype, for which this drug activates pro-apoptotic ERK signaling associated with molecular mediators of pre-B cell negative selection. Our data is the foundation for the interactive online Functional Omics Resource of ALL (FORALL) with navigable proteomics, transcriptomics, and drug sensitivity profiles at https://proteomics.se/forall .© 2022. The Author(s)."
"35342300","LAMC1 is a Novel Prognostic Factor and a Potential Therapeutic Target in Gastric Cancer.","Int J Gen Med","To investigate the role of LAMC1 in gastric cancer (GC), if it is of great importance to identify tumour driver genes with prognostic value.GC-related gene expression profile data were downloaded from TCGA. R-limma package and univariate Cox regression were used to identify the differentially expressed genes (DEGs) and survival-genes, respectively. Then, the ClusterProfiler package was used to analyse the Gene Ontology and pathway enrichment of DEGs. Cytoscape was used to build a protein interaction network (PPI) and identify key genes. The GEPIA2 and TIMER databases were used to validate the differential expression of LAMC1. The relationship between LAMC1 and the prognosis of GC was analysed by the KM. GSEA and GSVA were used to analyse the major activated and mutated pathways, respectively. Real-time fluorescence quantitative PCR (RT-qPCR) was used to reidentify the expression of LAMC1 in GES-1 and 5 GC cell lines. Finally, we explored the relationship between LAMC1 and FGFR1.A total of 266 DEGs were be selected, which were mainly enriched in extracellular structure organization. LAMC1 was identified as one of the hub genes. The expression of LAMC1 was significantly higher in GC tissue than in paracancerous tissues, and the prognosis of the GC patient with high expression of LAMC1 was relatively poor. Univariate and multivariate Cox analysis indicated that LAMC1 could be used as an independent prognostic indicator. The results of GSEA and GSVA showed that LAMC1 was mainly enriched in pathways such as MYOGENESIS and UV_RESPONSE_DN. The RT-qPCR results showed that the expression level in AGS cells was significantly higher than that in gastric epithelial cells. LAMC1 may play a role in the development of gastric cancer by influencing FGFR1.LAMC1 may mediate the occurrence and development of GC and has potential as a biomarker for the prognosis and treatment of GC.© 2022 Xi et al."
"35339898","Prediction of drug candidates for clear cell renal cell carcinoma using a systems biology-based drug repositioning approach.","EBioMedicine","The response rates of the clinical chemotherapies are still low in clear cell renal cell carcinoma (ccRCC). Computational drug repositioning is a promising strategy to discover new uses for existing drugs to treat patients who cannot get benefits from clinical drugs.We proposed a systematic approach which included the target prediction based on the co-expression network analysis of transcriptomics profiles of ccRCC patients and drug repositioning for cancer treatment based on the analysis of shRNA- and drug-perturbed signature profiles of human kidney cell line.First, based on the gene co-expression network analysis, we identified two types of gene modules in ccRCC, which significantly enriched with unfavorable and favorable signatures indicating poor and good survival outcomes of patients, respectively. Then, we selected four genes, BUB1B, RRM2, ASF1B and CCNB2, as the potential drug targets based on the topology analysis of modules. Further, we repurposed three most effective drugs for each target by applying the proposed drug repositioning approach. Finally, we evaluated the effects of repurposed drugs using an in vitro model and observed that these drugs inhibited the protein levels of their corresponding target genes and cell viability.These findings proved the usefulness and efficiency of our approach to improve the drug repositioning researches for cancer treatment and precision medicine.This study was funded by Knut and Alice Wallenberg Foundation and Bash Biotech Inc., San Diego, CA, USA.Copyright © 2022 The Author(s). Published by Elsevier B.V. All rights reserved."
"35292781","Gasdermin E mediates resistance of pancreatic adenocarcinoma to enzymatic digestion through a YBX1-mucin pathway.","Nat Cell Biol","Pancreatic ductal adenocarcinoma (PDAC) originates from normal pancreatic ducts where digestive juice is regularly produced. It remains unclear how PDAC can escape autodigestion by digestive enzymes. Here we show that human PDAC tumour cells use gasdermin E (GSDME), a pore-forming protein, to mediate digestive resistance. GSDME facilitates the tumour cells to express mucin 1 and mucin 13, which form a barrier to prevent chymotrypsin-mediated destruction. Inoculation of GSDME-/-PDAC cells results in subcutaneous but not orthotopic tumour formation in mice. Inhibition or knockout of mucin 1 or mucin 13 abrogates orthotopic PDAC growth in NOD-SCID mice. Mechanistically, GSDME interacts with and transports YBX1 into the nucleus where YBX1 directly promotes mucin expression. This GSDME-YBX1-mucin axis is also confirmed in patients with PDAC. These findings uncover a unique survival mechanism of PDAC cells in pancreatic microenvironments.© 2022. The Author(s)."
